obs_wl_air(nm),ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""449.5027""","=""449.5015""","=""400""","=""""",,"=""19791.94""","=""42032.57""","=""4d6.(3F2).5s""","=""4F""","=""9/2""","=""4d6.(3F2).5p""","=""4G*""","=""11/2""",,"=""""","=""L149""",
"=""451.5978""","=""451.5974""","=""1000""","=""""",,"=""21719.83""","=""43857.24""","=""4d6.(3H).5s""","=""2H""","=""11/2""","=""4d6.(3H).5p""","=""4H*""","=""13/2""",,"=""""","=""L149""",
"=""452.2841""","=""452.2830""","=""10000""","=""""",,"=""10516.53""","=""32620.38""","=""4d6.(5D).5s""","=""4D""","=""7/2""","=""4d6.(5D).5p""","=""4D*""","=""7/2""",,"=""""","=""L149""",
"=""453.9530""","=""453.9513""","=""2000""","=""""",,"=""11063.07""","=""33085.69""","=""4d6.(5D).5s""","=""4D""","=""5/2""","=""4d6.(5D).5p""","=""4D*""","=""5/2""",,"=""""","=""L149""",
"=""454.2090""","=""454.2077""","=""400""","=""""",,"=""20686.26""","=""42696.45""","=""4d6.(3D).5s""","=""2D""","=""5/2""","=""4d6.(3G).5p""","=""4G*""","=""5/2""",,"=""""","=""L149""",
"=""455.2204""","=""455.2203""","=""400""","=""""",,"=""20639.36""","=""42600.59""","=""4d6.(3G).5s""","=""4G""","=""11/2""","=""4d6.(3G).5p""","=""2H*""","=""11/2""",,"=""""","=""L149""",
"=""455.2854""","=""455.2858""","=""800""","=""""",,"=""22180.10""","=""44138.17""","=""4d6.(3G).5s""","=""2G""","=""9/2""","=""4d6.(3H).5p""","=""2I*""","=""11/2""",,"=""""","=""L149""",
"=""455.7046""","=""455.7038""","=""1000""","=""""",,"=""19791.94""","=""41729.87""","=""4d6.(3F2).5s""","=""4F""","=""9/2""","=""4d6.(3F2).5p""","=""4G*""","=""7/2""",,"=""""","=""L149""",
"=""456.4539""","=""456.4541""","=""2000""","=""""",,"=""11578.60""","=""33480.47""","=""4d6.(5D).5s""","=""4D""","=""3/2""","=""4d6.(5D).5p""","=""4D*""","=""1/2""",,"=""""","=""L149""",
"=""457.8447""","=""457.8438""","=""1000""","=""""",,"=""20639.36""","=""42474.75""","=""4d6.(3G).5s""","=""4G""","=""11/2""","=""4d6.(3H).5p""","=""2I*""","=""13/2""",,"=""""","=""L149""",
"=""459.3346""","=""459.3334""","=""1000""","=""""",,"=""11578.60""","=""33343.18""","=""4d6.(5D).5s""","=""4D""","=""3/2""","=""4d6.(5D).5p""","=""4D*""","=""3/2""",,"=""""","=""L149""",
"=""460.9159""","=""460.9150""","=""300c""","=""""",,"=""13252.74""","=""34942.64""","=""4d6.(3P2).5s""","=""4P""","=""5/2""","=""4d5.(6S).5s.(5S).5p""","=""4P*""","=""3/2""",,"=""""","=""L149""",
"=""461.6857""","=""461.6842""","=""1000""","=""""",,"=""23265.32""","=""44919.08""","=""4d5.(6S).5s.(7S).5p""","=""6P*""","=""7/2""","=""4d5.(6S).5s.(7S).5d""","=""f 6D""","=""9/2""",,"=""""","=""L149""",
"=""462.2691""","=""462.2694""","=""200c""","=""""",,"=""21920.15""","=""43546.50""","=""4d6.(3G).5s""","=""4G""","=""5/2""","=""4d6.(3F2).5p""","=""2F*""","=""5/2""",,"=""""","=""L149""",
"=""462.4961""","=""462.4942""","=""300""","=""""",,"=""23455.21""","=""45071.05""","=""4d5.(6S).5s.(7S).5p""","=""6P*""","=""5/2""","=""4d5.(6S).5s.(7S).5d""","=""f 6D""","=""5/2""",,"=""""","=""L149""",
"=""463.0572""","=""463.0527""","=""1000""","=""""",,"=""11890.70""","=""33480.47""","=""4d6.(5D).5s""","=""4D""","=""1/2""","=""4d6.(5D).5p""","=""4D*""","=""1/2""",,"=""""","=""L149""",
"=""463.3152""","=""463.3160""","=""200""","=""""",,"=""27274.11""","=""48851.61""","=""4d5.5s2""","=""2I""","=""13/2""","=""4d6.(1I).5p""","=""2K*""","=""15/2""",,"=""""","=""L4515,L14280""",
"=""463.7500""","=""463.7499""","=""3000""","=""""",,"=""11063.07""","=""32620.38""","=""4d6.(5D).5s""","=""4D""","=""5/2""","=""4d6.(5D).5p""","=""4D*""","=""7/2""",,"=""""","=""L149""",
"=""464.3280""","=""464.3313""","=""500""","=""""",,"=""23455.21""","=""44985.53""","=""4d5.(6S).5s.(7S).5p""","=""6P*""","=""5/2""","=""4d5.(6S).5s.(7S).5d""","=""f 6D""","=""7/2""",,"=""""","=""L4515""",
"=""464.8332""","=""464.8328""","=""2000""","=""""",,"=""11578.60""","=""33085.69""","=""4d6.(5D).5s""","=""4D""","=""3/2""","=""4d6.(5D).5p""","=""4D*""","=""5/2""",,"=""""","=""L149""",
"=""466.0212""","=""466.0161""","=""2000c*""","=""""",,"=""11890.70""","=""33343.18""","=""4d6.(5D).5s""","=""4D""","=""1/2""","=""4d6.(5D).5p""","=""4D*""","=""3/2""",,"=""""","=""L149""",
"=""466.0212""","=""466.0187""","=""2000c*""","=""""",,"=""21719.83""","=""43172.19""","=""4d6.(3H).5s""","=""2H""","=""11/2""","=""4d6.(3H).5p""","=""4I*""","=""11/2""",,"=""""","=""L4515""",
"=""466.9305""","=""466.9303""","=""2000""","=""""",,"=""10516.53""","=""31927.01""","=""4d6.(5D).5s""","=""4D""","=""7/2""","=""4d6.(5D).5p""","=""4P*""","=""5/2""",,"=""""","=""L149""",
"=""467.2170""","=""467.2148""","=""400""","=""""",,"=""19702.77""","=""41100.21""","=""4d6.(3D).5s""","=""4D""","=""3/2""","=""4d5.(4P).5s.(5P).5p""","=""6P*""","=""5/2""",,"=""""","=""L149""",
"=""467.8903""","=""467.8910""","=""200""","=""""",,"=""21450.48""","=""42817.00""","=""4d6.(3G).5s""","=""4G""","=""9/2""","=""4d5.(4D).5s.(5D).5p""","=""6D*""","=""9/2""",,"=""""","=""L149""",
"=""468.9359""","=""468.9341""","=""400*""","=""""",,"=""20783.83""","=""42102.82""","=""4d7""","=""4F""","=""7/2""","=""4d6.(3D).5p""","=""4F*""","=""5/2""",,"=""""","=""L149""",
"=""468.9359""","=""468.9372""","=""400*""","=""""",,"=""20384.74""","=""41703.59""","=""4d6.(3F2).5s""","=""2F""","=""7/2""","=""4d6.(3H).5p""","=""2G*""","=""9/2""",,"=""""","=""L149""",
"=""469.4282""","=""469.4280""","=""300""","=""""",,"=""19791.94""","=""41088.50""","=""4d6.(3F2).5s""","=""4F""","=""9/2""","=""4d6.(3H).5p""","=""2G*""","=""7/2""",,"=""""","=""L149""",
"=""470.6918""","=""470.6921""","=""1000""","=""""",,"=""21204.96""","=""42444.33""","=""4d6.(3H).5s""","=""2H""","=""9/2""","=""4d5.(4D).5s.(5D).5p""","=""6F*""","=""11/2""",,"=""""","=""L149""",
"=""471.4222""","=""471.4210""","=""200""","=""""",,"=""20523.34""","=""41729.87""","=""4d6.(3F2).5s""","=""2F""","=""5/2""","=""4d6.(3F2).5p""","=""4G*""","=""7/2""",,"=""""","=""L149""",
"=""471.7766""","=""471.7758""","=""2000""","=""""",,"=""11063.07""","=""32253.65""","=""4d6.(5D).5s""","=""4D""","=""5/2""","=""4d6.(5D).5p""","=""4F*""","=""3/2""",,"=""""","=""L149""",
"=""471.9018""","=""471.9016""","=""500c""","=""""",,"=""19903.57""","=""41088.50""","=""4d5.5s2""","=""4D""","=""7/2""","=""4d6.(3H).5p""","=""2G*""","=""7/2""",,"=""""","=""L149""",
"=""471.9281""","=""471.9293""","=""4000c""","=""""",,"=""16428.71""","=""37612.40""","=""4d5.(6S).5s.(7S).5p""","=""8P*""","=""5/2""","=""4d5.(6S).5s.(7S).6s""","=""e 8S""","=""7/2""",,"=""""","=""L149""",
"=""473.6515""","=""473.6507""","=""200c,d""","=""""",,"=""14169.75""","=""35276.45""","=""4d6.(3P2).5s""","=""4P""","=""3/2""","=""4d5.(6S).5s.(5S).5p""","=""4P*""","=""1/2""",,"=""""","=""L149""",
"=""474.0608""","=""474.0602""","=""10000""","=""""",,"=""10516.53""","=""31605.00""","=""4d6.(5D).5s""","=""4D""","=""7/2""","=""4d6.(5D).5p""","=""4F*""","=""7/2""",,"=""""","=""L149""",
"=""474.9614""","=""474.9622""","=""500""","=""""",,"=""27369.79""","=""48418.21""","=""4d6.(5D).5p""","=""6D*""","=""9/2""","=""4d6.(5D).5d""","=""6F""","=""9/2""",,"=""""","=""L149""",
"=""475.2717""","=""475.2718""","=""1000""","=""""",,"=""27369.79""","=""48404.50""","=""4d6.(5D).5p""","=""6D*""","=""9/2""","=""4d6.(5D).5d""","=""6F""","=""11/2""",,"=""""","=""L4515,L14280""",
"=""476.2362""","=""476.2367""","=""200""","=""""",,"=""22180.10""","=""43172.19""","=""4d6.(3G).5s""","=""2G""","=""9/2""","=""4d6.(3H).5p""","=""4I*""","=""11/2""",,"=""""","=""L149""",
"=""477.1543""","=""477.1539""","=""4000""","=""""",,"=""11063.07""","=""32014.81""","=""4d6.(5D).5s""","=""4D""","=""5/2""","=""4d6.(5D).5p""","=""4F*""","=""5/2""",,"=""""","=""L149""",
"=""477.3890""","=""477.3897""","=""200""","=""""",,"=""20639.36""","=""41580.75""","=""4d6.(3G).5s""","=""4G""","=""11/2""","=""4d6.(3H).5p""","=""4G*""","=""11/2""",,"=""""","=""L149""",
"=""478.3925""","=""478.3919""","=""200""","=""""",,"=""10516.53""","=""31414.05""","=""4d6.(5D).5s""","=""4D""","=""7/2""","=""4d6.(5D).5p""","=""6P*""","=""7/2""",,"=""""","=""L149""",
"=""478.5597""","=""478.5593""","=""500""","=""""",,"=""10516.53""","=""31406.74""","=""4d6.(5D).5s""","=""4D""","=""7/2""","=""4d5.(6S).5s.(5S).5p""","=""6P*""","=""5/2""",,"=""""","=""L149""",
"=""479.0482""","=""479.0460""","=""200c""","=""""",,"=""20231.22""","=""41100.21""","=""4d6.(3D).5s""","=""2P""","=""3/2""","=""4d5.(4P).5s.(5P).5p""","=""6P*""","=""5/2""",,"=""""","=""L149""",
"=""479.1623""","=""479.1619""","=""250""","=""""",,"=""11063.07""","=""31927.01""","=""4d6.(5D).5s""","=""4D""","=""5/2""","=""4d6.(5D).5p""","=""4P*""","=""5/2""",,"=""""","=""L149""",
"=""479.9978""","=""479.9977""","=""300""","=""""",,"=""21204.96""","=""42032.57""","=""4d6.(3H).5s""","=""2H""","=""9/2""","=""4d6.(3F2).5p""","=""4G*""","=""11/2""",,"=""""","=""L149""",
"=""480.5688""","=""480.5693""","=""100""","=""""",,"=""27660.10""","=""48462.94""","=""4d6.(5D).5p""","=""6D*""","=""7/2""","=""4d6.(5D).5d""","=""6D""","=""7/2""",,"=""""","=""L149""",
"=""480.9416""","=""480.9415""","=""100""","=""""",,"=""21206.34""","=""41993.08""","=""4d7""","=""4F""","=""5/2""","=""4d6.(3H).5p""","=""4G*""","=""7/2""",,"=""""","=""L149""",
"=""481.6794""","=""481.6789""","=""500""","=""""",,"=""21719.83""","=""42474.75""","=""4d6.(3H).5s""","=""2H""","=""11/2""","=""4d6.(3H).5p""","=""2I*""","=""13/2""",,"=""""","=""L149""",
"=""482.0739""","=""482.0744""","=""10000""","=""""",,"=""16874.51""","=""37612.40""","=""4d5.(6S).5s.(7S).5p""","=""8P*""","=""7/2""","=""4d5.(6S).5s.(7S).6s""","=""e 8S""","=""7/2""",,"=""""","=""L149""",
"=""483.1347""","=""483.1335""","=""300""","=""""",,"=""2572.89""","=""23265.32""","=""4d6.(5D).5s""","=""6D""","=""9/2""","=""4d5.(6S).5s.(7S).5p""","=""6P*""","=""7/2""",,"=""""","=""L149""",
"=""483.4367""","=""483.4365""","=""1000""","=""""",,"=""11578.60""","=""32258.06""","=""4d6.(5D).5s""","=""4D""","=""3/2""","=""4d6.(5D).5p""","=""4P*""","=""3/2""",,"=""""","=""L149""",
"=""483.5394""","=""483.5397""","=""1000""","=""""",,"=""11578.60""","=""32253.65""","=""4d6.(5D).5s""","=""4D""","=""3/2""","=""4d6.(5D).5p""","=""4F*""","=""3/2""",,"=""""","=""L149""",
"=""484.1364""","=""484.1363""","=""100""","=""""",,"=""22615.94""","=""43265.51""","=""4d6.(3G).5s""","=""2G""","=""7/2""","=""4d6.(3H).5p""","=""4I*""","=""9/2""",,"=""""","=""L149""",
"=""485.3588""","=""485.3590""","=""20000""","=""4.9e+07""",,"=""10516.53""","=""31114.08""","=""4d6.(5D).5s""","=""4D""","=""7/2""","=""4d6.(5D).5p""","=""4F*""","=""9/2""",,"=""T6934""","=""L149""",
"=""485.7211""","=""485.7236""","=""100""","=""""",,"=""21450.48""","=""42032.57""","=""4d6.(3G).5s""","=""4G""","=""9/2""","=""4d6.(3F2).5p""","=""4G*""","=""11/2""",,"=""""","=""L149""",
"=""486.2193""","=""486.2195""","=""100c""","=""""",,"=""23588.40""","=""44149.50""","=""4d5.(6S).5s.(7S).5p""","=""6P*""","=""3/2""","=""4d6.(5D).6s""","=""e 6D""","=""1/2""",,"=""""","=""L149""",
"=""486.6733""","=""486.6732""","=""10000""","=""""",,"=""11063.07""","=""31605.00""","=""4d6.(5D).5s""","=""4D""","=""5/2""","=""4d6.(5D).5p""","=""4F*""","=""7/2""",,"=""""","=""L149""",
"=""487.0772""","=""487.0768""","=""200""","=""""",,"=""21204.96""","=""41729.87""","=""4d6.(3H).5s""","=""2H""","=""9/2""","=""4d6.(3F2).5p""","=""4G*""","=""7/2""",,"=""""","=""L149""",
"=""488.8695""","=""488.8696""","=""100""","=""""",,"=""19791.94""","=""40241.58""","=""4d6.(3F2).5s""","=""4F""","=""9/2""","=""4d5.(4G).5s.(5G).5p""","=""4H*""","=""11/2""",,"=""""","=""L149""",
"=""489.0884""","=""489.0878""","=""150c""","=""""",,"=""23588.40""","=""44028.92""","=""4d5.(6S).5s.(7S).5p""","=""6P*""","=""3/2""","=""4d6.(5D).6s""","=""e 6D""","=""3/2""",,"=""""","=""L149""",
"=""489.1918""","=""489.1909""","=""8000""","=""""",,"=""11578.60""","=""32014.81""","=""4d6.(5D).5s""","=""4D""","=""3/2""","=""4d6.(5D).5p""","=""4F*""","=""5/2""",,"=""""","=""L149""",
"=""489.2490""","=""489.2486""","=""150""","=""""",,"=""22180.10""","=""42613.90""","=""4d6.(3G).5s""","=""2G""","=""9/2""","=""4d6.(3G).5p""","=""2H*""","=""9/2""",,"=""""","=""L149""",
"=""490.8509""","=""490.8446""","=""1000""","=""""",,"=""11890.70""","=""32258.06""","=""4d6.(5D).5s""","=""4D""","=""1/2""","=""4d6.(5D).5p""","=""4P*""","=""3/2""",,"=""""","=""L149""",
"=""490.9566""","=""490.9509""","=""2000""","=""""",,"=""11890.70""","=""32253.65""","=""4d6.(5D).5s""","=""4D""","=""1/2""","=""4d6.(5D).5p""","=""4F*""","=""3/2""",,"=""""","=""L149""",
"=""491.3020""","=""491.3017""","=""500""","=""""",,"=""11578.60""","=""31927.01""","=""4d6.(5D).5s""","=""4D""","=""3/2""","=""4d6.(5D).5p""","=""4P*""","=""5/2""",,"=""""","=""L149""",
"=""491.4699""","=""491.4689""","=""150c""","=""""",,"=""23455.21""","=""43796.70""","=""4d5.(6S).5s.(7S).5p""","=""6P*""","=""5/2""","=""4d6.(5D).6s""","=""e 6D""","=""5/2""",,"=""""","=""L149""",
"=""492.0668""","=""492.0664""","=""200c,l""","=""""",,"=""21447.47""","=""41764.26""","=""4d7""","=""4F""","=""3/2""","=""4d6.(3F2).5p""","=""4G*""","=""5/2""",,"=""""","=""L149""",
"=""492.3601""","=""492.3601""","=""300""","=""""",,"=""20783.83""","=""41088.50""","=""4d7""","=""4F""","=""7/2""","=""4d6.(3H).5p""","=""2G*""","=""7/2""",,"=""""","=""L149""",
"=""494.8064""","=""494.8060""","=""400""","=""""",,"=""3250.91""","=""23455.21""","=""4d6.(5D).5s""","=""6D""","=""7/2""","=""4d5.(6S).5s.(7S).5p""","=""6P*""","=""5/2""",,"=""""","=""L149""",
"=""497.6340""","=""497.6341""","=""5000""","=""""",,"=""17522.92""","=""37612.40""","=""4d5.(6S).5s.(7S).5p""","=""8P*""","=""9/2""","=""4d5.(6S).5s.(7S).6s""","=""e 8S""","=""7/2""",,"=""""","=""L149""",
"=""499.4997""","=""499.5007""","=""400""","=""""",,"=""3250.91""","=""23265.32""","=""4d6.(5D).5s""","=""6D""","=""7/2""","=""4d5.(6S).5s.(7S).5p""","=""6P*""","=""7/2""",,"=""""","=""L4515""",
"=""500.2674""","=""500.2668""","=""200""","=""""",,"=""21719.83""","=""41703.59""","=""4d6.(3H).5s""","=""2H""","=""11/2""","=""4d6.(3H).5p""","=""2G*""","=""9/2""",,"=""""","=""L149""",
"=""500.5737""","=""500.5754""","=""100""","=""""",,"=""19791.94""","=""39763.38""","=""4d6.(3F2).5s""","=""4F""","=""9/2""","=""4d5.(4G).5s.(5G).5p""","=""6F*""","=""9/2""",,"=""""","=""L149""",
"=""501.4517""","=""501.4514""","=""200c,w""","=""""",,"=""23455.21""","=""43391.76""","=""4d5.(6S).5s.(7S).5p""","=""6P*""","=""5/2""","=""4d6.(5D).6s""","=""e 6D""","=""7/2""",,"=""""","=""L149""",
"=""502.6238""","=""502.6240""","=""500""","=""""",,"=""20639.36""","=""40529.40""","=""4d6.(3G).5s""","=""4G""","=""11/2""","=""4d5.(4G).5s.(5G).5p""","=""4H*""","=""13/2""",,"=""""","=""L4515,L14280""",
"=""502.6793""","=""502.6786""","=""300*""","=""""",,"=""42613.90""","=""62501.78?""","=""4d6.(3G).5p""","=""2H*""","=""9/2""","=""""","=""6""","=""7/2""",,"=""""","=""L4515""",
"=""502.6793""","=""502.6791""","=""300*""","=""""",,"=""3700.54""","=""23588.40""","=""4d6.(5D).5s""","=""6D""","=""5/2""","=""4d5.(6S).5s.(7S).5p""","=""6P*""","=""3/2""",,"=""""","=""L149""",
"=""502.7894""","=""502.7883""","=""150""","=""""",,"=""21204.96""","=""41088.50""","=""4d6.(3H).5s""","=""2H""","=""9/2""","=""4d6.(3H).5p""","=""2G*""","=""7/2""",,"=""""","=""L149""",
"=""503.2446""","=""503.2442""","=""80""","=""""",,"=""10516.53""","=""30382.06""","=""4d6.(5D).5s""","=""4D""","=""7/2""","=""4d6.(5D).5p""","=""6F*""","=""7/2""",,"=""""","=""L149""",
"=""505.5274""","=""505.5271""","=""300""","=""""",,"=""19791.94""","=""39567.76""","=""4d6.(3F2).5s""","=""4F""","=""9/2""","=""4d6.(3G).5p""","=""4F*""","=""7/2""",,"=""""","=""L149""",
"=""505.8331""","=""505.8338""","=""60""","=""""",,"=""20639.36""","=""40403.19""","=""4d6.(3G).5s""","=""4G""","=""11/2""","=""4d5.(4G).5s.(5G).5p""","=""4H*""","=""9/2""",,"=""""","=""L149""",
"=""506.0686""","=""506.0683""","=""500""","=""""",,"=""3700.54""","=""23455.21""","=""4d6.(5D).5s""","=""6D""","=""5/2""","=""4d5.(6S).5s.(7S).5p""","=""6P*""","=""5/2""",,"=""""","=""L149""",
"=""509.0743""","=""509.0744""","=""80""","=""""",,"=""21450.48""","=""41088.50""","=""4d6.(3G).5s""","=""4G""","=""9/2""","=""4d6.(3H).5p""","=""2G*""","=""7/2""",,"=""""","=""L149""",
"=""509.6280""","=""509.6269""","=""5000""","=""""",,"=""10516.53""","=""30133.26""","=""4d6.(5D).5s""","=""4D""","=""7/2""","=""4d6.(5D).5p""","=""6F*""","=""9/2""",,"=""""","=""L149""",
"=""510.3240""","=""510.3244""","=""200c""","=""""",,"=""23265.32""","=""42855.24""","=""4d5.(6S).5s.(7S).5p""","=""6P*""","=""7/2""","=""4d6.(5D).6s""","=""e 6D""","=""9/2""",,"=""""","=""L149""",
"=""510.4321""","=""510.4310""","=""500""","=""""",,"=""4002.57""","=""23588.40""","=""4d6.(5D).5s""","=""6D""","=""3/2""","=""4d5.(6S).5s.(7S).5p""","=""6P*""","=""3/2""",,"=""""","=""L149""",
"=""510.9809""","=""510.9801""","=""200""","=""""",,"=""3700.54""","=""23265.32""","=""4d6.(5D).5s""","=""6D""","=""5/2""","=""4d5.(6S).5s.(7S).5p""","=""6P*""","=""7/2""",,"=""""","=""L149""",
"=""512.0605""","=""512.0608""","=""100""","=""""",,"=""22180.10""","=""41703.59""","=""4d6.(3G).5s""","=""2G""","=""9/2""","=""4d6.(3H).5p""","=""2G*""","=""9/2""",,"=""""","=""L149""",
"=""513.9262""","=""513.9259""","=""500""","=""""",,"=""4002.57""","=""23455.21""","=""4d6.(5D).5s""","=""6D""","=""3/2""","=""4d5.(6S).5s.(7S).5p""","=""6P*""","=""5/2""",,"=""""","=""L149""",
"=""515.0630""","=""515.0642""","=""500""","=""""",,"=""4178.75""","=""23588.40""","=""4d6.(5D).5s""","=""6D""","=""1/2""","=""4d5.(6S).5s.(7S).5p""","=""6P*""","=""3/2""",,"=""""","=""L149""",
"=""516.1810""","=""516.1795""","=""2000*""","=""""",,"=""20523.34""","=""39891.05""","=""4d6.(3F2).5s""","=""2F""","=""5/2""","=""4d5.(4G).5s.(5G).5p""","=""6F*""","=""5/2""",,"=""""","=""L149""",
"=""516.1810""","=""516.1814""","=""2000*""","=""""",,"=""13252.74""","=""32620.38""","=""4d6.(3P2).5s""","=""4P""","=""5/2""","=""4d6.(5D).5p""","=""4D*""","=""7/2""",,"=""""","=""L149""",
"=""517.4812""","=""517.4813""","=""2000""","=""""",,"=""11063.07""","=""30382.06""","=""4d6.(5D).5s""","=""4D""","=""5/2""","=""4d6.(5D).5p""","=""6F*""","=""7/2""",,"=""""","=""L149""",
"=""520.6561""","=""520.6555""","=""100""","=""""",,"=""30382.06""","=""49583.27""","=""4d6.(5D).5p""","=""6F*""","=""7/2""","=""4d6.(5D).5d""","=""6G""","=""9/2""",,"=""""","=""L4515,L14280""",
"=""522.5554""","=""""","=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L4515""",
"=""526.0217""","=""526.0221""","=""200c,w""","=""""",,"=""13252.74""","=""32258.06""","=""4d6.(3P2).5s""","=""4P""","=""5/2""","=""4d6.(5D).5p""","=""4P*""","=""3/2""",,"=""""","=""L149""",
"=""526.1444""","=""526.1441""","=""200c""","=""""",,"=""13252.74""","=""32253.65""","=""4d6.(3P2).5s""","=""4P""","=""5/2""","=""4d6.(5D).5p""","=""4F*""","=""3/2""",,"=""""","=""L149""",
"=""527.5512""","=""527.5504""","=""1000""","=""""",,"=""11578.60""","=""30528.86""","=""4d6.(5D).5s""","=""4D""","=""3/2""","=""4d6.(5D).5p""","=""6F*""","=""5/2""",,"=""""","=""L149""",
"=""528.5067""","=""528.5076""","=""800""","=""""",,"=""14169.75""","=""33085.69""","=""4d6.(3P2).5s""","=""4P""","=""3/2""","=""4d6.(5D).5p""","=""4D*""","=""5/2""",,"=""""","=""L149""",
"=""530.5307""","=""530.5318""","=""100""","=""""",,"=""30133.26""","=""48977.03""","=""4d6.(5D).5p""","=""6F*""","=""9/2""","=""4d6.(5D).5d""","=""6D""","=""9/2""",,"=""""","=""L149""",
"=""531.4964""","=""531.4964""","=""400""","=""""",,"=""21719.83""","=""40529.40""","=""4d6.(3H).5s""","=""2H""","=""11/2""","=""4d5.(4G).5s.(5G).5p""","=""4H*""","=""13/2""",,"=""""","=""L4515,L14280""",
"=""532.0198""","=""532.0188""","=""600""","=""""",,"=""21450.48""","=""40241.58""","=""4d6.(3G).5s""","=""4G""","=""9/2""","=""4d5.(4G).5s.(5G).5p""","=""4H*""","=""11/2""",,"=""""","=""L149""",
"=""533.4790""","=""533.4718""","=""200""","=""""",,"=""11890.70""","=""30630.62""","=""4d6.(5D).5s""","=""4D""","=""1/2""","=""4d6.(5D).5p""","=""6F*""","=""3/2""",,"=""""","=""L149""",
"=""535.3480""","=""535.3473""","=""500c,w""","=""""",,"=""13252.74""","=""31927.01""","=""4d6.(3P2).5s""","=""4P""","=""5/2""","=""4d6.(5D).5p""","=""4P*""","=""5/2""",,"=""""","=""L149""",
"=""535.6634""","=""535.6625""","=""200""","=""""",,"=""14679.90""","=""33343.18""","=""4d6.(3P2).5s""","=""4P""","=""1/2""","=""4d6.(5D).5p""","=""4D*""","=""3/2""",,"=""""","=""L149""",
"=""535.8646""","=""535.8647""","=""300*""","=""""",,"=""30133.26""","=""48789.50""","=""4d6.(5D).5p""","=""6F*""","=""9/2""","=""4d6.(5D).5d""","=""4G""","=""11/2""",,"=""""","=""L4515,L14280""",
"=""535.8646""","=""535.8675""","=""300*""","=""""",,"=""23957.76""","=""42613.90""","=""4d6.(1G2).5s""","=""2G""","=""7/2""","=""4d6.(3G).5p""","=""2H*""","=""9/2""",,"=""""","=""L149""",
"=""536.0142""","=""536.0138""","=""200""","=""""",,"=""21752.14""","=""40403.19""","=""4d6.(3G).5s""","=""4G""","=""7/2""","=""4d5.(4G).5s.(5G).5p""","=""4H*""","=""9/2""",,"=""""","=""L149""",
"=""537.5201""","=""537.5202""","=""500h""","=""""",,"=""30067.29""","=""48666.07""","=""4d6.(5D).5p""","=""6F*""","=""11/2""","=""4d6.(5D).5d""","=""6G""","=""13/2""",,"=""""","=""L4515,L14280""",
"=""542.3048""","=""542.3054""","=""150c""","=""""",,"=""31503.93""","=""49938.60""","=""4d5.(6S).5s.(5S).5p""","=""6P*""","=""3/2""","=""4d6.(5D).5d""","=""6G""","=""5/2""",,"=""""","=""L149""",
"=""544.7402""","=""544.7406""","=""200""","=""""",,"=""13252.74""","=""31605.00""","=""4d6.(3P2).5s""","=""4P""","=""5/2""","=""4d6.(5D).5p""","=""4F*""","=""7/2""",,"=""""","=""L149""",
"=""545.1900""","=""545.1877""","=""500c*""","=""""",,"=""30067.29""","=""48404.50""","=""4d6.(5D).5p""","=""6F*""","=""11/2""","=""4d6.(5D).5d""","=""6F""","=""11/2""",,"=""""","=""L4515,L14280""",
"=""545.1900""","=""545.1981""","=""500c*""","=""""",,"=""31605.00""","=""49941.86""","=""4d6.(5D).5p""","=""4F*""","=""7/2""","=""4d6.(5D).5d""","=""4F""","=""9/2""",,"=""""","=""L4515,L14280""",
"=""545.5952""","=""545.5965""","=""100""","=""""",,"=""32014.81""","=""50338.28""","=""4d6.(5D).5p""","=""4F*""","=""5/2""","=""4d6.(5D).5d""","=""4F""","=""7/2""",,"=""""","=""L4515,L14280""",
"=""547.1962""","=""547.1954""","=""300*""","=""""",,"=""31114.08""","=""49384.01""","=""4d6.(5D).5p""","=""4F*""","=""9/2""","=""4d6.(5D).5d""","=""6G""","=""11/2""",,"=""""","=""L4515,L14280""",
"=""547.1962""","=""547.1981""","=""300*""","=""""",,"=""23460.03?""","=""41729.87""","=""""","=""3""","=""7/2""","=""4d6.(3F2).5p""","=""4G*""","=""7/2""",,"=""""","=""L149""",
"=""548.3012""","=""548.3034""","=""70""","=""""",,"=""43805.25""","=""62038.26?""","=""4d6.(3F2).5p""","=""2F*""","=""7/2""","=""""","=""5""","=""7/2""",,"=""""","=""L149""",
"=""548.5373""","=""548.5369""","=""60""","=""""",,"=""21752.14""","=""39977.39""","=""4d6.(3G).5s""","=""4G""","=""7/2""","=""4d6.(3F).5p""","=""4F*""","=""5/2""",,"=""""","=""L4515""",
"=""550.6890""","=""550.6898""","=""80c,w""","=""""",,"=""13252.74""","=""31406.74""","=""4d6.(3P2).5s""","=""4P""","=""5/2""","=""4d5.(6S).5s.(5S).5p""","=""6P*""","=""5/2""",,"=""""","=""L149""",
"=""552.4107""","=""552.4091""","=""150""","=""""",,"=""27971.36""","=""46068.86""","=""4d7""","=""2G""","=""9/2""","=""4d6.(3H).5p""","=""2H*""","=""9/2""",,"=""""","=""L149""",
